x,y,z,status
-9276,-887,12553,1
-9135,-690,12626,1
-9281,-773,12574,1
-9317,-910,12579,1
-9111,-673,12635,1
-9390,-800,12522,1
-9237,-853,12575,1
-9188,-694,12668,1
-9346,-822,12579,1
-9313,-878,12560,1
-9121,-674,12649,1
-9427,-881,12525,1
-9197,-817,12609,1
-9174,-694,12618,1
-9352,-885,12565,1
-9178,-831,12576,1
-9195,-663,12646,1
-9379,-901,12539,1
-9194,-791,12581,1
-9169,-670,12580,1
-9335,-913,12558,1
-9149,-746,12589,1
-9287,-709,12622,1
-9246,-906,12577,1
-9227,-747,12604,1
-9274,-728,12597,1
-9337,-937,12562,1
-9112,-674,12673,1
-9327,-829,12502,1
-9238,-909,12578,1
-9189,-706,12610,1
-9347,-771,12555,1
-9312,-867,12539,1
-9101,-653,12691,1
-9406,-853,12541,1
-9219,-855,12589,1
-9176,-678,12638,1
-9407,-855,12527,1
-9205,-831,12565,1
-9136,-646,12645,1
-9349,-894,12584,1
-9189,-806,12609,1
-9159,-679,12623,1
-9382,-918,12494,1
-9148,-749,12554,1
-9255,-694,12614,1
-9239,-894,12589,1
-9212,-777,12577,1
-9232,-727,12603,1
-9358,-944,12594,1
-9117,-710,12619,1
-9327,-772,12575,1
-9214,-899,12607,1
-9188,-709,12600,1
-9324,-793,12554,1
-9297,-931,12525,1
-9156,-674,12598,1
-9377,-821,12537,1
-9235,-892,12583,1
-9120,-660,12652,1
-9380,-831,12521,1
-9210,-847,12555,1
-9151,-658,12619,1
-9334,-842,12560,1
-9198,-837,12617,1
-9115,-655,12635,1
-9368,-891,12512,1
-9149,-777,12593,1
-9238,-698,12583,1
-9266,-901,12628,1
-9214,-761,12556,1
-9208,-701,12585,1
-9330,-967,12561,1
-9147,-699,12591,1
-9309,-759,12539,1
-9268,-872,12579,1
-9181,-728,12586,1
-9309,-776,12608,1
-9278,-890,12539,1
-9171,-682,12602,1
-9372,-803,12514,1
-9279,-888,12538,1
-9099,-647,12634,1
-9421,-816,12517,1
-9180,-829,12564,1
-9210,-676,12582,1
-9383,-843,12523,1
-9250,-832,12553,1
-9113,-635,12668,1
-9392,-888,12502,1
-9145,-782,12632,1
-9226,-689,12581,1
-9312,-891,12529,1
-9240,-796,12516,1
-9175,-656,12623,1
-9307,-907,12564,1
-9194,-754,12630,1
-9274,-734,12547,1
-9273,-927,12544,1
-9182,-689,12591,1
-9284,-758,12582,1
-9258,-880,12584,1
-9208,-709,12606,1
-9293,-787,12560,1
-9341,-914,12576,1
-9137,-662,12634,1
-9411,-790,12529,1
-9233,-867,12599,1
-9143,-682,12610,1
-9371,-823,12529,1
-9276,-859,12544,1
-9118,-666,12648,1
-9430,-881,12510,1
-9168,-836,12584,1
-9152,-663,12629,1
-9362,-855,12562,1
-9195,-825,12524,1
-9180,-694,12618,1
-9377,-911,12511,1
-9198,-750,12586,1
-9196,-660,12594,1
-9285,-898,12558,1
-9172,-723,12593,1
-9241,-709,12575,1
-9273,-909,12534,1
-9207,-719,12611,1
-9288,-734,12591,1
-9312,-926,12565,1
-9139,-681,12685,1
-9334,-811,12558,1
-9254,-888,12574,1
-9178,-694,12571,1
-9360,-777,12564,1
-9287,-873,12556,1
-9132,-659,12644,1
-9370,-851,12566,1
-9231,-871,12588,1
-9143,-686,12616,1
-9395,-847,12535,1
-9233,-841,12559,1
-9167,-654,12637,1
-9361,-861,12572,1
-9191,-800,12578,1
-9182,-659,12616,1
-9378,-894,12534,1
-9157,-751,12568,1
-9216,-678,12614,1
-9312,-877,12576,1
-9203,-768,12567,1
-9220,-707,12616,1
-9322,-943,12563,1
-9155,-752,12591,1
-9310,-742,12559,1
-9311,-898,12552,1
-9199,-732,12582,1
-9258,-763,12571,1
-9314,-931,12564,1
-9150,-672,12630,1
-9351,-790,12524,1
-9282,-897,12572,1
-9170,-696,12632,1
-9367,-816,12550,1
-9242,-873,12568,1
-9136,-688,12641,1
-9394,-844,12540,1
-9258,-862,12542,1
-9155,-649,12652,1
-9419,-891,12563,1
-9150,-831,12587,1
-9169,-690,12659,1
-9328,-877,12554,1
-9208,-802,12564,1
-9175,-664,12630,1
-9366,-912,12536,1
-9149,-758,12618,1
-9236,-711,12632,1
-9253,-922,12620,1
-9192,-755,12577,1
-9260,-714,12616,1
-9336,-921,12545,1
-9160,-697,12601,1
-9266,-769,12576,1
-9268,-906,12554,1
-9157,-689,12632,1
-9346,-788,12568,1
-9255,-901,12584,1
-9160,-700,12616,1
-9356,-812,12542,1
-9266,-887,12573,1
-9100,-659,12676,1
-9385,-846,12489,1
-9198,-850,12588,1
-9171,-679,12593,1
-9362,-864,12547,1
-9250,-883,12577,1
-9108,-668,12687,1
-9388,-884,12535,1
-9145,-802,12599,1
-9209,-681,12603,1
-9352,-910,12561,1
-9220,-772,12585,1
-9227,-681,12636,1
-9299,-913,12577,1
-9167,-749,12622,1
-9263,-723,12600,1
-9316,-928,12562,1
-9148,-713,12630,1
-9286,-743,12589,1
-9288,-914,12573,1
-9167,-710,12635,1
-9305,-771,12564,1
-9319,-904,12512,1
-9126,-679,12608,1
-9405,-824,12538,1
-9244,-885,12579,1
-9157,-674,12646,1
-9376,-828,12547,1
-9297,-884,12557,1
-9140,-673,12632,1
-9436,-820,12501,1
-9193,-825,12564,1
-9161,-646,12608,1
-9351,-853,12520,1
-9185,-816,12605,1
-9204,-685,12602,1
-9337,-919,12513,1
-9218,-805,12565,1
-9204,-685,12623,1
-9329,-907,12509,1
-9187,-736,12597,1
-9291,-718,12585,1
-9261,-916,12583,1
-9208,-739,12597,1
-9247,-738,12586,1
-9326,-915,12559,1
-9125,-679,12633,1
-9353,-768,12538,1
-9264,-903,12542,1
-9185,-679,12621,1
-9346,-787,12519,1
-9316,-896,12544,1
-9133,-668,12662,1
-9412,-818,12530,1
-9240,-847,12547,1
-9142,-673,12645,1
-9389,-847,12510,1
-9204,-867,12582,1
-9132,-699,12578,1
-9368,-893,12583,1
-9194,-805,12609,1
-9169,-673,12607,1
-9377,-915,12480,1
-9153,-789,12591,1
-9246,-680,12597,1
-9294,-937,12572,1
-9204,-771,12581,1
-9233,-709,12633,1
-9326,-893,12548,1
-9156,-722,12585,1
-9339,-728,12573,1
-9284,-906,12609,1
-9176,-712,12633,1
-9297,-759,12590,1
-9300,-908,12554,1
-9180,-688,12590,1
-9374,-786,12533,1
-9291,-877,12563,1
-9129,-688,12650,1
-9385,-816,12578,1
-9214,-841,12601,1
-9190,-669,12655,1
-9355,-849,12551,1
-9240,-866,12549,1
-9106,-654,12634,1
-9424,-871,12528,1
-9089,-819,12596,1
-9212,-690,12644,1
-9354,-885,12523,1
-9228,-789,12571,1
-9169,-662,12596,1
-9367,-942,12546,1
-9162,-761,12617,1
-9261,-702,12574,1
-9276,-903,12541,1
-9150,-738,12584,1
-9268,-731,12576,1
-9314,-922,12551,1
-9155,-715,12592,1
-9290,-789,12567,1
-9315,-928,12562,1
-9150,-698,12623,1
-9387,-805,12542,1
-9240,-880,12569,1
-9148,-674,12609,1
-9333,-837,12564,1
-9243,-893,12562,1
-9119,-656,12640,1
-9447,-855,12509,1
-9188,-833,12581,1
-9165,-676,12628,1
-9335,-862,12525,1
-9194,-822,12580,1
-9194,-684,12630,1
-9379,-886,12538,1
-9160,-775,12616,1
-9222,-680,12616,1
-9319,-923,12565,1
-9161,-763,12627,1
-9284,-707,12546,1
-9304,-920,12544,1
-9181,-747,12561,1
-9272,-770,12542,1
-9337,-934,12551,1
-9098,-702,12630,1
-9320,-783,12523,1
-9229,-889,12607,1
-9190,-714,12602,1
-9340,-791,12509,1
-9333,-901,12574,1
-9111,-655,12650,1
-9368,-840,12579,1
-9203,-840,12599,1
-9175,-697,12632,1
-9386,-827,12525,1
-9240,-890,12548,1
-9163,-688,12621,1
-9391,-906,12557,1
-9191,-826,12567,1
-9137,-684,12605,1
-9367,-885,12517,1
-9154,-789,12632,1
-9221,-675,12601,1
-9309,-913,12545,1
-9198,-772,12619,1
-9221,-728,12618,1
-9337,-920,12529,1
-9132,-713,12618,1
-9324,-728,12555,1
-9267,-880,12563,1
-9176,-705,12622,1
-9268,-737,12613,1
-9303,-903,12562,1
-9136,-679,12624,1
-9399,-794,12494,1
-9261,-876,12572,1
-9147,-688,12647,1
-9358,-809,12539,1
-9233,-880,12571,1
-9167,-686,12637,1
-9374,-873,12534,1
-9252,-870,12574,1
-9118,-663,12624,1
-9421,-871,12534,1
-9129,-813,12584,1
-9250,-699,12628,1
-9354,-870,12543,1
-9235,-795,12593,1
-9180,-666,12628,1
-9346,-914,12500,1
-9141,-734,12617,1
-9283,-713,12594,1
-9284,-894,12570,1
-9185,-743,12618,1
-9261,-731,12582,1
-9296,-890,12589,1
-9161,-685,12601,1
-9360,-825,12562,1
-9299,-893,12577,1
-9135,-683,12601,1
-9391,-781,12511,1
-9242,-859,12595,1
-9164,-659,12625,1
-9364,-846,12550,1
-9263,-875,12512,1
-9122,-655,12625,1
-9464,-869,12494,1
-9163,-833,12579,1
-9138,-670,12646,1
-9343,-868,12524,1
-9194,-811,12562,1
-9150,-665,12603,1
-9407,-922,12507,1
-9176,-757,12537,1
-9204,-712,12624,1
-9279,-903,12559,1
-9164,-744,12588,1
-9291,-723,12583,1
-9323,-927,12559,1
-9195,-711,12546,1
-9263,-758,12592,1
-9316,-909,12568,1
-9102,-692,12608,1
-9387,-790,12544,1
-9224,-883,12566,1
-9215,-693,12593,1
-9345,-819,12537,1
-9313,-881,12526,1
-9114,-668,12700,1
-9436,-859,12516,1
-9199,-836,12610,1
-9208,-645,12619,1
-9384,-832,12542,1
-9210,-849,12582,1
-9144,-650,12676,1
-9370,-901,12540,1
-9175,-803,12587,1
-9180,-700,12621,1
-9383,-922,12520,1
-9178,-788,12577,1
-9233,-706,12635,1
-9275,-914,12591,1
-9216,-743,12602,1
-9236,-747,12591,1
-9379,-923,12526,1
-9145,-729,12638,1
-9298,-783,12549,1
-9249,-860,12586,1
-9184,-694,12600,1
-9309,-797,12583,1
-9321,-911,12536,1
-9123,-666,12641,1
-9404,-824,12556,1
-9209,-861,12579,1
-9150,-699,12640,1
-9402,-833,12549,1
-9234,-875,12585,1
-9152,-671,12610,1
-9349,-889,12502,1
-9191,-838,12585,1
-9131,-688,12623,1
-9384,-890,12545,1
-9117,-807,12666,1
-9211,-689,12578,1
-9349,-919,12570,1
-9208,-780,12599,1
-9201,-706,12650,1
-9341,-940,12600,1
-9162,-748,12583,1
-9315,-741,12552,1
-9285,-873,12565,1
-9180,-698,12601,1
-9262,-756,12602,1
-9296,-898,12537,1
-9117,-659,12646,1
-9350,-817,12520,1
-9264,-872,12616,1
-9147,-696,12618,1
-9345,-812,12542,1
-9199,-875,12572,1
-9159,-679,12644,1
-9378,-858,12534,1
-9275,-856,12550,1
-9143,-681,12626,1
-9391,-866,12525,1
-9128,-792,12595,1
-9205,-696,12624,1
-9336,-906,12550,1
-9241,-783,12552,1
-9197,-670,12628,1
-9361,-933,12527,1
-9152,-730,12622,1
-9270,-718,12568,1
-9261,-915,12575,1
-9209,-736,12551,1
-9284,-717,12575,1
-9327,-925,12553,1
-9153,-692,12645,1
-9293,-798,12566,1
-9309,-905,12594,1
-9150,-700,12622,1
-9369,-808,12535,1
-9265,-882,12588,1
-9179,-696,12640,1
-9326,-810,12529,1
-9288,-871,12537,1
-9130,-657,12610,1
-9405,-853,12499,1
-9196,-833,12586,1
-9192,-674,12629,1
-9333,-851,12549,1
-9185,-814,12552,1
-9165,-668,12643,1
-9388,-906,12514,1
-9209,-743,12557,1
-9214,-671,12603,1
-9316,-907,12539,1
-9195,-767,12615,1
-9284,-715,12629,1
-9283,-937,12513,1
-9193,-741,12608,1
-9289,-734,12588,1
-9317,-911,12586,1
-9118,-681,12644,1
-9374,-766,12542,1
-9256,-888,12563,1
-9189,-697,12587,1
-9355,-787,12522,1
-9284,-873,12535,1
-9108,-643,12691,1
-9390,-820,12543,1
-9202,-831,12625,1
-9180,-680,12636,1
-9399,-830,12533,1
-9207,-842,12569,1
-9132,-637,12662,1
-9410,-898,12540,1
-9160,-810,12583,1
-9157,-678,12594,1
-9372,-885,12523,1
-9197,-762,12570,1
-9258,-687,12602,1
-9295,-913,12539,1
-9212,-760,12579,1
-9235,-695,12561,1
-9320,-932,12536,1
-9110,-684,12619,1
-9303,-771,12589,1
-9267,-888,12561,1
-9178,-742,12569,1
-9312,-772,12583,1
-9309,-931,12527,1
-9143,-670,12603,1
-9371,-809,12503,1
-9245,-859,12567,1
-9156,-687,12625,1
-9369,-827,12534,1
-9231,-880,12536,1
-9205,-680,12590,1
-9380,-842,12508,1
-9209,-819,12575,1
-9150,-691,12623,1
-9383,-909,12518,1
-9171,-814,12556,1
-9210,-706,12619,1
-9333,-901,12540,1
-9207,-779,12596,1
-9181,-705,12651,1
-9330,-951,12506,1
-9145,-737,12600,1
-9291,-716,12575,1
-9287,-882,12575,1
-9204,-716,12615,1
-9264,-748,12600,1
-9291,-906,12561,1
-9128,-688,12639,1
-9369,-811,12537,1
-9285,-884,12588,1
-9134,-695,12594,1
-9369,-815,12538,1
-9241,-896,12590,1
-9177,-694,12643,1
-9379,-842,12527,1
-9254,-885,12566,1
-9153,-678,12639,1
-9387,-905,12560,1
-9127,-817,12654,1
-9208,-684,12622,1
-9333,-877,12551,1
-9222,-807,12580,1
-9177,-671,12616,1
-9362,-935,12538,1
-9150,-736,12598,1
-9292,-723,12580,1
-9277,-903,12524,1
-9190,-761,12603,1
-9286,-723,12575,1
-9277,-912,12553,1
-9172,-691,12615,1
-9318,-794,12566,1
-9302,-916,12571,1
-9148,-664,12615,1
-9392,-808,12525,1
-9256,-893,12599,1
-9161,-700,12657,1
-9351,-810,12527,1
-9280,-879,12585,1
-9126,-673,12664,1
-9426,-859,12487,1
-9162,-857,12621,1
-9163,-682,12631,1
-9363,-880,12549,1
-9205,-828,12586,1
-9152,-665,12654,1
-9377,-908,12525,1
-9169,-753,12593,1
-9183,-720,12603,1
-9277,-884,12528,1
-9153,-750,12598,1
-9252,-717,12614,1
-9309,-925,12538,1
-9174,-725,12592,1
-9277,-748,12585,1
-9299,-904,12561,1
-9150,-694,12614,1
-9347,-817,12554,1
-9261,-886,12581,1
-9213,-709,12591,1
-9334,-799,12536,1
-9296,-886,12577,1
-9102,-683,12613,1
-9431,-842,12528,1
-9181,-841,12604,1
-9182,-722,12593,1
-9403,-843,12557,1
-9188,-845,12591,1
-9136,-686,12682,1
-9375,-886,12537,1
-9175,-800,12581,1
-9186,-671,12622,1
-9365,-917,12539,1
-9173,-766,12569,1
-9250,-725,12657,1
-9265,-929,12564,1
-9214,-750,12611,1
-9241,-736,12546,1
-9356,-948,12566,1
-9131,-685,12606,1
-9318,-748,12525,1
-9279,-908,12567,1
-9205,-711,12582,1
-9316,-788,12506,1
-9304,-923,12577,1
-9133,-663,12629,1
-9387,-828,12539,1
-9244,-862,12537,1
-9140,-663,12576,1
-9372,-827,12504,1
-9222,-854,12528,1
-9165,-660,12614,1
-9402,-872,12536,1
-9204,-817,12592,1
-9166,-677,12631,1
-9377,-894,12528,1
-9184,-795,12582,1
-9212,-711,12619,1
-9277,-910,12547,1
-9189,-771,12578,1
-9227,-705,12621,1
-9333,-919,12549,1
-9128,-700,12578,1
-9309,-763,12588,1
-9299,-893,12552,1
-9165,-721,12585,1
-9287,-787,12616,1
-9321,-911,12518,1
-9136,-678,12634,1
-9381,-825,12510,1
-9280,-876,12546,1
-9127,-664,12593,1
-9370,-834,12569,1
-9246,-870,12583,1
-9173,-678,12613,1
-9404,-853,12493,1
-9241,-877,12536,1
-9114,-686,12650,1
-9378,-893,12545,1
-9172,-783,12622,1
-9199,-721,12639,1
-9327,-908,12520,1
-9217,-785,12538,1
-9160,-630,12666,1
-9337,-923,12520,1
-9178,-739,12570,1
-9296,-755,12555,1
-9302,-915,12572,1
-9201,-720,12556,1
-9265,-737,12588,1
-9270,-905,12566,1
-9185,-709,12593,1
-9348,-798,12530,1
-9283,-890,12596,1
-9172,-669,12599,1
-9383,-820,12528,1
-9223,-884,12581,1
-9166,-681,12631,1
-9376,-825,12529,1
-9285,-864,12578,1
-9161,-680,12630,1
-9442,-856,12502,1
-9158,-824,12572,1
-9164,-642,12585,1
-9374,-878,12542,1
-9179,-805,12549,1
-9180,-690,12632,1
-9385,-948,12547,1
-9148,-775,12621,1
-9219,-701,12573,1
-9288,-899,12536,1
-9196,-748,12590,1
-9245,-720,12629,1
-9334,-903,12546,1
-9198,-701,12571,1
-9291,-742,12591,1
-9300,-919,12588,1
-9135,-686,12658,1
-9360,-811,12540,1
-9268,-882,12582,1
-9163,-682,12620,1
-9329,-768,12518,1
-9271,-879,12541,1
-9096,-673,12675,1
-9408,-842,12494,1
-9184,-852,12560,1
-9189,-698,12570,1
-9370,-849,12558,1
-9203,-863,12589,1
-9139,-650,12639,1
-9371,-889,12528,1
-9161,-791,12582,1
-9197,-674,12626,1
-9358,-901,12551,1
-9184,-789,12593,1
-9195,-704,12639,1
-9303,-887,12583,1
-9186,-756,12580,1
-9242,-718,12630,1
-9329,-952,12554,1
-9153,-727,12640,1
-9293,-768,12579,1
-9235,-903,12624,1
-9195,-702,12608,1
-9302,-767,12605,1
-9308,-920,12558,1
-9161,-679,12633,1
-9376,-846,12485,1
-9210,-889,12599,1
-9142,-673,12617,1
-9368,-852,12528,1
-9217,-851,12561,1
-9160,-680,12625,1
-9423,-863,12478,1
-9191,-846,12594,1
-9140,-658,12621,1
-9367,-878,12532,1
-9153,-801,12592,1
-9210,-678,12618,1
-9343,-879,12548,1
-9208,-802,12574,1
-9181,-697,12653,1
-9317,-925,12575,1
-9160,-737,12599,1
-9282,-698,12553,1
-9286,-931,12539,1
-9204,-724,12541,1
-9250,-747,12587,1
-9314,-909,12534,1
-9157,-679,12610,1
-9337,-762,12571,1
-9281,-912,12600,1
-9190,-676,12604,1
-9349,-811,12527,1
-9254,-878,12571,1
-9119,-668,12664,1
-9413,-841,12528,1
-9253,-876,12578,1
-9158,-698,12639,1
-9215,-861,12614,1
-9186,-690,12580,1
-9365,-870,12566,1
-9162,-815,12585,1
-9143,-696,12628,1
-9356,-868,12556,1
-9143,-806,12584,1
-9183,-696,12611,1
-9360,-926,12547,1
-9185,-762,12586,1
-9258,-700,12619,1
-9289,-908,12568,1
-9181,-763,12583,1
-9265,-717,12567,1
-9328,-910,12533,1
-9114,-697,12591,1
-9303,-761,12553,1
-9245,-893,12548,1
-9163,-710,12587,1
-9343,-802,12545,1
-9280,-889,12531,1
-9122,-700,12628,1
-9354,-822,12556,1
-9225,-876,12602,1
-9151,-688,12621,1
-9385,-839,12565,1
-9203,-862,12603,1
-9145,-647,12617,1
-9398,-895,12543,1
-9174,-825,12587,1
-9174,-684,12649,1
-9387,-880,12555,1
-9161,-794,12640,1
-9225,-686,12609,1
-9304,-934,12582,1
-9199,-761,12593,1
-9227,-692,12664,1
-9325,-926,12550,1
-9148,-737,12608,1
-9293,-770,12534,1
-9287,-937,12597,1
-9193,-703,12614,1
-9294,-800,12562,1
-9319,-893,12560,1
-9152,-663,12649,1
-9375,-787,12524,1
-9271,-876,12547,1
-9157,-695,12608,1
-9367,-828,12594,1
-9227,-863,12561,1
-9152,-661,12594,1
-9394,-839,12526,1
-9219,-870,12572,1
-9135,-665,12643,1
-9381,-852,12519,1
-9147,-812,12613,1
-9203,-670,12619,1
-9327,-869,12551,1
-9213,-813,12583,1
-9215,-686,12609,1
-9361,-938,12517,1
-9178,-762,12626,1
-9247,-718,12598,1
-9271,-914,12573,1
-9205,-751,12578,1
-9273,-730,12573,1
-9322,-899,12546,1
-9166,-699,12618,1
-9315,-776,12595,1
-9298,-904,12555,1
-9153,-693,12611,1
-9362,-769,12539,1
-9280,-895,12578,1
-9162,-671,12606,1
-9347,-803,12558,1
-9274,-880,12542,1
-9127,-675,12670,1
-9426,-829,12490,1
-9200,-855,12594,1
-9189,-668,12594,1
-9353,-841,12590,1
-9204,-844,12596,1
-9155,-680,12682,1
-9364,-909,12488,1
-9158,-790,12616,1
-9212,-676,12582,1
-9312,-901,12537,1
-9177,-765,12608,1
-9230,-721,12645,1
-9317,-917,12542,1
-9186,-730,12591,1
-9264,-737,12580,1
-9315,-885,12531,1
-9141,-663,12619,1
-9358,-774,12562,1
-9230,-896,12562,1
-9185,-695,12594,1
-9337,-783,12561,1
-9304,-892,12517,1
-9100,-652,12674,1
-9402,-825,12486,1
-9186,-862,12606,1
-9203,-665,12566,1
-9358,-848,12526,1
-9223,-845,12557,1
-9122,-658,12612,1
-9401,-888,12564,1
-9157,-824,12594,1
-9203,-673,12595,1
-9377,-880,12493,1
-9159,-791,12591,1
-9222,-679,12649,1
-9292,-903,12562,1
-9209,-735,12599,1
-9250,-725,12590,1
-9322,-905,12504,1
-9154,-708,12625,1
-9304,-724,12551,1
-9261,-896,12608,1
-9193,-680,12562,1
-9301,-788,12575,1
-9291,-887,12567,1
-9124,-685,12630,1
-9418,-811,12464,1
-9210,-889,12609,1
-9168,-706,12623,1
-9377,-828,12540,1
-9249,-854,12505,1
-9137,-670,12612,1
-9394,-866,12508,1
-9194,-867,12571,1
-9152,-680,12664,1
-9384,-873,12525,1
-9135,-787,12586,1
-9210,-692,12586,1
-9344,-921,12553,1
-9203,-767,12580,1
-9162,-696,12671,1
-9312,-905,12534,1
-9151,-736,12621,1
-9323,-717,12586,1
-9301,-897,12599,1
-9187,-701,12585,1
-9239,-748,12623,1
-9310,-913,12564,1
-9124,-674,12632,1
-9370,-808,12500,1
-9267,-884,12570,1
-9162,-682,12618,1
-9332,-786,12594,1
-9223,-874,12588,1
-9150,-672,12651,1
-9376,-887,12585,1
-9213,-855,12559,1
-9127,-668,12610,1
-9408,-862,12523,1
-9117,-819,12635,1
-9228,-670,12649,1
-9319,-875,12531,1
-9232,-795,12565,1
-9191,-667,12602,1
-9376,-918,12478,1
-9148,-741,12617,1
-9267,-748,12606,1
-9256,-902,12556,1
-9211,-784,12581,1
-9280,-749,12578,1
-9359,-940,12555,1
-9160,-688,12602,1
-9320,-772,12578,1
-9305,-903,12589,1
-9163,-715,12608,1
-9367,-814,12536,1
-9259,-880,12572,1
-9168,-658,12601,1
-9331,-804,12601,1
-9268,-883,12611,1
-9120,-694,12699,1
-9430,-837,12473,1
-9185,-823,12559,1
-9188,-677,12586,1
-9358,-860,12547,1
-9214,-822,12567,1
-9150,-661,12652,1
-9386,-910,12535,1
-9165,-790,12597,1
-9231,-727,12591,1
-9304,-920,12568,1
-9182,-757,12583,1
-9255,-711,12584,1
-9278,-935,12564,1
-9186,-726,12577,1
-9257,-734,12559,1
-9328,-898,12552,1
-9160,-683,12634,1
-9363,-774,12541,1
-9244,-923,12585,1
-9200,-700,12546,1
-9339,-789,12555,1
-9307,-883,12555,1
-9111,-648,12664,1
-9401,-828,12534,1
-9217,-856,12603,1
-9206,-697,12658,1
-9393,-829,12492,1
-9246,-872,12558,1
-9135,-661,12630,1
-9387,-894,12554,1
-9152,-823,12628,1
-9183,-697,12639,1
-9346,-901,12548,1
-9202,-803,12565,1
-9206,-672,12579,1
-9299,-921,12565,1
-9197,-778,12579,1
-9253,-697,12592,1
-9330,-941,12579,1
-9169,-703,12625,1
-9302,-712,12587,1
-9257,-884,12598,1
-9182,-696,12621,1
-9303,-783,12548,1
-9322,-924,12574,1
-9142,-682,12632,1
-9399,-805,12482,1
-9247,-869,12584,1
-9141,-701,12667,1
-9360,-806,12577,1
-9251,-863,12545,1
-9166,-658,12623,1
-9403,-870,12513,1
-9217,-847,12536,1
-9096,-678,12652,1
-9401,-876,12579,1
-9157,-832,12639,1
-9218,-677,12583,1
-9354,-896,12519,1
-9241,-776,12570,1
-9154,-680,12640,1
-9336,-922,12551,1
-9143,-743,12599,1
-9326,-717,12558,1
-9258,-905,12602,1
-9234,-734,12583,1
-9233,-727,12576,1
-9324,-935,12571,1
-9129,-685,12643,1
-9336,-805,12567,1
-9275,-862,12528,1
-9162,-671,12569,1
-9371,-780,12520,1
-9259,-886,12547,1
-9140,-669,12628,1
-9375,-840,12558,1
-9277,-861,12534,1
-9119,-674,12661,1
-9419,-854,12528,1
-9171,-849,12588,1
-9201,-673,12579,1
-9326,-855,12570,1
-9197,-817,12615,1
-9154,-666,12639,1
-9402,-899,12522,1
-9185,-777,12599,1
-9219,-710,12602,1
-9310,-914,12587,1
-9212,-803,12593,1
-9240,-718,12560,1
-9333,-946,12570,1
-9175,-717,12596,1
-9304,-754,12559,1
-9328,-901,12578,1
-9175,-698,12655,1
-9359,-779,12553,1
-9262,-898,12593,1
-9176,-685,12570,1
-9349,-781,12540,1
-9307,-883,12551,1
-9069,-647,12632,1
-9403,-824,12541,1
-9195,-873,12569,1
-9202,-685,12620,1
-9359,-846,12545,1
-9259,-855,12581,1
-9103,-660,12627,1
-9377,-908,12548,1
-9160,-817,12584,1
-9200,-707,12596,1
-9336,-900,12572,1
-9206,-800,12545,1
-9209,-655,12662,1
-9323,-937,12571,1
-9195,-768,12619,1
-9267,-709,12587,1
-9324,-924,12594,1
-9165,-728,12626,1
-9312,-743,12593,1
-9271,-891,12588,1
-9204,-698,12623,1
-9282,-781,12596,1
-9325,-929,12585,1
-9113,-657,12589,1
-9400,-799,12498,1
-9249,-874,12601,1
-9188,-689,12578,1
-9358,-808,12533,1
-9277,-890,12536,1
-9141,-672,12602,1
-9392,-877,12530,1
-9229,-878,12633,1
-9137,-692,12594,1
-9377,-891,12548,1
-9183,-822,12583,1
-9198,-701,12628,1
-9358,-912,12523,1
-9216,-792,12594,1
-9195,-701,12621,1
-9310,-912,12565,1
-9167,-737,12596,1
-9275,-746,12597,1
-9275,-879,12585,1
-9222,-711,12570,1
-9258,-723,12534,1
-9319,-938,12518,1
-9148,-681,12604,1
-9386,-816,12538,1
-9286,-902,12576,1
-9177,-725,12568,1
-9341,-787,12548,1
-9266,-904,12536,1
-9137,-651,12640,1
-9378,-873,12499,1
-9220,-855,12584,1
-9178,-704,12610,1
-9389,-890,12532,1
-9150,-825,12619,1
-9191,-672,12622,1
-9365,-865,12521,1
-9197,-812,12589,1
-9156,-689,12610,1
-9396,-930,12521,1
-9128,-761,12601,1
-9276,-742,12595,1
-9274,-909,12568,1
-9215,-766,12567,1
-9231,-722,12592,1
-9392,-950,12521,1
-9151,-701,12605,1
-9343,-788,12565,1
-9278,-885,12566,1
-9158,-701,12599,1
-9365,-815,12506,1
-9287,-898,12544,1
-9140,-691,12611,1
-9365,-843,12506,1
-9294,-873,12546,1
-9136,-673,12588,1
-9421,-861,12510,1
-9196,-841,12562,1
-9179,-681,12642,1
-9379,-864,12573,1
-9216,-839,12555,1
-9150,-675,12641,1
-9408,-901,12505,1
-9164,-780,12579,1
-9256,-677,12604,1
-9317,-892,12557,1
-9193,-758,12623,1
-9254,-695,12588,1
-9305,-934,12503,1
-9181,-716,12625,1
-9323,-739,12533,1
-9327,-917,12600,1
-9149,-717,12595,1
-9326,-800,12531,1
-9292,-903,12541,1
-9194,-697,12573,1
-9331,-784,12483,1
-9317,-895,12579,1
-9068,-663,12684,1
-9438,-872,12509,1
-9196,-856,12592,1
-9170,-668,12603,1
-9387,-844,12511,1
-9230,-847,12526,1
-9135,-639,12650,1
-9381,-894,12523,1
-9163,-796,12607,1
-9200,-711,12603,1
-9345,-903,12513,1
-9209,-784,12574,1
-9181,-677,12617,1
-9299,-912,12533,1
-9180,-742,12583,1
-9226,-765,12594,1
-9357,-919,12576,1
-9131,-713,12634,1
-9295,-761,12576,1
-9255,-904,12605,1
-9197,-701,12572,1
-9304,-779,12574,1
-9329,-910,12504,1
-9114,-679,12587,1
-9419,-791,12521,1
-9200,-864,12613,1
-9181,-687,12649,1
-9353,-822,12573,1
-9235,-878,12534,1
-9179,-649,12658,1
-9390,-886,12578,1
