18:13:41:145 -> X -14468;Y -2251;Z 13040
18:13:41:164 -> X -9522;Y 1157;Z 6601
18:13:41:184 -> X -5442;Y -982;Z 16645
18:13:41:205 -> X -13651;Y -2580;Z 14588
18:13:41:224 -> X -11624;Y 679;Z 6283
18:13:41:245 -> X -4341;Y -256;Z 15165
18:13:41:265 -> X -12691;Y -2797;Z 15869
18:13:41:284 -> X -13140;Y 382;Z 6120
18:13:41:304 -> X -3733;Y 503;Z 13406
18:13:41:325 -> X -11667;Y -2802;Z 16974
18:13:41:344 -> X -14337;Y -29;Z 6611
18:13:41:365 -> X -3618;Y 1088;Z 11631
18:13:41:385 -> X -10611;Y -2774;Z 17627
18:13:41:405 -> X -14975;Y -467;Z 7535
18:13:41:424 -> X -4178;Y 1473;Z 9885
18:13:41:445 -> X -9465;Y -2534;Z 18015
18:13:41:465 -> X -15315;Y -1055;Z 9033
18:13:41:484 -> X -5291;Y 1644;Z 8619
18:13:41:505 -> X -8299;Y -2228;Z 18056
18:13:41:525 -> X -15134;Y -1649;Z 10794
18:13:41:544 -> X -6846;Y 1489;Z 7534
18:13:41:565 -> X -7060;Y -1745;Z 17716
18:13:41:585 -> X -14717;Y -2135;Z 12478
18:13:41:611 -> X -8952;Y 1258;Z 6781
18:13:41:625 -> X -5757;Y -1123;Z 16892
18:13:41:645 -> X -13881;Y -2520;Z 14163
18:13:41:664 -> X -11061;Y 779;Z 6380
18:13:41:684 -> X -4645;Y -464;Z 15615
18:13:41:705 -> X -13007;Y -2740;Z 15534
18:13:41:724 -> X -12838;Y 433;Z 6106
18:13:41:744 -> X -3758;Y 341;Z 13855
18:13:41:765 -> X -11867;Y -2791;Z 16697
18:13:41:784 -> X -14117;Y 54;Z 6518
18:13:41:805 -> X -3600;Y 1022;Z 11900
18:13:41:825 -> X -10772;Y -2770;Z 17581
18:13:41:845 -> X -14910;Y -405;Z 7376
18:13:41:864 -> X -4062;Y 1448;Z 10109
18:13:41:885 -> X -9562;Y -2543;Z 17983
18:13:41:905 -> X -15256;Y -1022;Z 8899
18:13:41:924 -> X -5156;Y 1646;Z 8678
18:13:41:945 -> X -8274;Y -2247;Z 18065
18:13:41:965 -> X -15151;Y -1616;Z 10702
18:13:41:984 -> X -6793;Y 1495;Z 7601
18:13:42:004 -> X -7070;Y -1756;Z 17699
18:13:42:025 -> X -14663;Y -2141;Z 12429
18:13:42:045 -> X -8832;Y 1261;Z 6825
18:13:42:065 -> X -5837;Y -1152;Z 16969
18:13:42:085 -> X -13992;Y -2472;Z 14022
18:13:42:105 -> X -10869;Y 816;Z 6429
18:13:42:132 -> X -4782;Y -533;Z 15682
18:13:42:145 -> X -13036;Y -2722;Z 15452
18:13:42:165 -> X -12629;Y 467;Z 6136
18:13:42:184 -> X -3880;Y 233;Z 14108
18:13:42:205 -> X -12070;Y -2813;Z 16580
18:13:42:224 -> X -13927;Y 95;Z 6434
18:13:42:244 -> X -3617;Y 927;Z 12177
18:13:42:265 -> X -10930;Y -2798;Z 17455
18:13:42:285 -> X -14838;Y -337;Z 7144
18:13:42:305 -> X -3978;Y 1362;Z 10492
18:13:42:325 -> X -9846;Y -2600;Z 17966
18:13:42:344 -> X -15210;Y -889;Z 8569
18:13:42:364 -> X -4863;Y 1628;Z 8958
18:13:42:385 -> X -8568;Y -2325;Z 18107
18:13:42:405 -> X -15211;Y -1531;Z 10361
18:13:42:425 -> X -6445;Y 1514;Z 7841
18:13:42:445 -> X -7317;Y -1852;Z 17780
18:13:42:465 -> X -14769;Y -2045;Z 12139
18:13:42:485 -> X -8492;Y 1288;Z 6935
18:13:42:505 -> X -6020;Y -1241;Z 17073
18:13:42:525 -> X -14007;Y -2431;Z 13880
18:13:42:544 -> X -10741;Y 855;Z 6407
18:13:42:565 -> X -4774;Y -563;Z 15777
18:13:42:585 -> X -13080;Y -2735;Z 15385
18:13:42:605 -> X -12611;Y 456;Z 6097
18:13:42:625 -> X -3877;Y 237;Z 14098
18:13:42:648 -> X -12031;Y -2785;Z 16594
18:13:42:666 -> X -13982;Y 105;Z 6437
18:13:42:685 -> X -3576;Y 938;Z 12186
18:13:42:705 -> X -10954;Y -2820;Z 17449
18:13:42:725 -> X -14838;Y -365;Z 7204
18:13:42:745 -> X -4024;Y 1426;Z 10343
18:13:42:765 -> X -9727;Y -2573;Z 17955
18:13:42:784 -> X -15265;Y -950;Z 8663
18:13:42:805 -> X -4965;Y 1645;Z 8899
18:13:42:825 -> X -8511;Y -2307;Z 18069
18:13:42:845 -> X -15173;Y -1551;Z 10518
18:13:42:864 -> X -6594;Y 1535;Z 7675
18:13:42:885 -> X -7194;Y -1786;Z 17791
18:13:42:905 -> X -14775;Y -2118;Z 12321
18:13:42:924 -> X -8739;Y 1238;Z 6899
18:13:42:945 -> X -5875;Y -1147;Z 16961
18:13:42:965 -> X -13922;Y -2475;Z 14057
18:13:42:984 -> X -10956;Y 771;Z 6400
18:13:43:005 -> X -4699;Y -483;Z 15599
18:13:43:025 -> X -13045;Y -2738;Z 15458
18:13:43:044 -> X -12844;Y 414;Z 6067
18:13:43:065 -> X -3814;Y 368;Z 13880
18:13:43:085 -> X -11908;Y -2789;Z 16731
18:13:43:104 -> X -14091;Y 67;Z 6469
18:13:43:125 -> X -3625;Y 983;Z 12024
18:13:43:145 -> X -10846;Y -2757;Z 17527
18:13:43:165 -> X -14866;Y -438;Z 7287
18:13:43:185 -> X -4031;Y 1441;Z 10216
18:13:43:205 -> X -9638;Y -2516;Z 17979
18:13:43:225 -> X -15254;Y -1016;Z 8824
18:13:43:245 -> X -5144;Y 1586;Z 8776
18:13:43:265 -> X -8330;Y -2227;Z 18076
18:13:43:285 -> X -15134;Y -1634;Z 10649
18:13:43:304 -> X -6763;Y 1512;Z 7646
18:13:43:325 -> X -7050;Y -1720;Z 17754
18:13:43:345 -> X -14685;Y -2139;Z 12429
18:13:43:365 -> X -8898;Y 1189;Z 6846
18:13:43:385 -> X -5681;Y -1044;Z 16929
18:13:43:405 -> X -13930;Y -2493;Z 14111
18:13:43:424 -> X -11124;Y 706;Z 6418
18:13:43:445 -> X -4625;Y -408;Z 15571
18:13:43:465 -> X -12947;Y -2715;Z 15540
18:13:43:484 -> X -12896;Y 367;Z 6084
18:13:43:505 -> X -3752;Y 419;Z 13806
18:13:43:525 -> X -11893;Y -2725;Z 16694
18:13:43:545 -> X -14239;Y -22;Z 6497
18:13:43:565 -> X -3635;Y 999;Z 11930
18:13:43:585 -> X -10780;Y -2697;Z 17536
18:13:43:605 -> X -15033;Y -506;Z 7318
18:13:43:625 -> X -4131;Y 1368;Z 10161
18:13:43:645 -> X -9599;Y -2464;Z 18001
18:13:43:665 -> X -15341;Y -1076;Z 8877
18:13:43:684 -> X -5193;Y 1527;Z 8731
18:13:43:705 -> X -8237;Y -2113;Z 18074
18:13:43:725 -> X -15196;Y -1686;Z 10682
18:13:43:744 -> X -6930;Y 1392;Z 7661
18:13:43:765 -> X -6891;Y -1602;Z 17764
18:13:43:785 -> X -14697;Y -2182;Z 12524
18:13:43:805 -> X -9041;Y 1145;Z 6812
18:13:43:825 -> X -5561;Y -987;Z 16935
18:13:43:845 -> X -13935;Y -2489;Z 14130
18:13:43:865 -> X -11203;Y 639;Z 6421
18:13:43:885 -> X -4475;Y -335;Z 15517
18:13:43:905 -> X -12950;Y -2706;Z 15568
18:13:43:925 -> X -12934;Y 340;Z 6081
18:13:43:945 -> X -3719;Y 407;Z 13823
18:13:43:965 -> X -11863;Y -2707;Z 16737
18:13:43:985 -> X -14216;Y -12;Z 6499
18:13:44:004 -> X -3534;Y 1052;Z 11899
18:13:44:025 -> X -10714;Y -2703;Z 17578
18:13:44:045 -> X -14946;Y -479;Z 7305
18:13:44:065 -> X -4090;Y 1395;Z 10198
18:13:44:085 -> X -9544;Y -2473;Z 18013
18:13:44:105 -> X -15317;Y -1067;Z 8852
18:13:44:124 -> X -5163;Y 1580;Z 8751
18:13:44:145 -> X -8290;Y -2147;Z 18090
18:13:44:165 -> X -15183;Y -1690;Z 10770
18:13:44:193 -> X -6865;Y 1433;Z 7695
18:13:44:205 -> X -6959;Y -1597;Z 17714
18:13:44:225 -> X -14709;Y -2193;Z 12502
18:13:44:245 -> X -9061;Y 1130;Z 6856
18:13:44:265 -> X -5627;Y -969;Z 16822
18:13:44:285 -> X -13834;Y -2524;Z 14257
18:13:44:305 -> X -11375;Y 617;Z 6390
18:13:44:325 -> X -4404;Y -288;Z 15334
18:13:44:345 -> X -12901;Y -2710;Z 15668
18:13:44:364 -> X -13155;Y 277;Z 6153
18:13:44:385 -> X -3746;Y 527;Z 13402
18:13:44:405 -> X -11681;Y -2760;Z 16914
18:13:44:425 -> X -14449;Y -176;Z 6681
18:13:44:445 -> X -3796;Y 1104;Z 11438
18:13:44:465 -> X -10482;Y -2618;Z 17683
18:13:44:484 -> X -15093;Y -644;Z 7825
18:13:44:504 -> X -4421;Y 1490;Z 9621
18:13:44:525 -> X -9065;Y -2346;Z 18118
18:13:44:545 -> X -15346;Y -1309;Z 9495
18:13:44:564 -> X -5715;Y 1522;Z 8352
18:13:44:585 -> X -7746;Y -1963;Z 17978
18:13:44:605 -> X -15077;Y -1910;Z 11413
18:13:44:625 -> X -7704;Y 1310;Z 7361
18:13:44:645 -> X -6397;Y -1353;Z 17388
18:13:44:665 -> X -14320;Y -2292;Z 13336
18:13:44:684 -> X -10068;Y 972;Z 6524
18:13:44:710 -> X -4955;Y -651;Z 16241
18:13:44:725 -> X -13433;Y -2649;Z 14912
18:13:44:745 -> X -12217;Y 412;Z 6279
18:13:44:764 -> X -3996;Y 103;Z 14544
18:13:44:785 -> X -12330;Y -2714;Z 16334
18:13:44:804 -> X -13729;Y 157;Z 6251
18:13:44:825 -> X -3527;Y 849;Z 12534
18:13:44:845 -> X -11167;Y -2761;Z 17271
18:13:44:864 -> X -14763;Y -309;Z 6977
18:13:44:885 -> X -3857;Y 1273;Z 10737
18:13:44:905 -> X -9970;Y -2526;Z 17879
18:13:44:925 -> X -15248;Y -874;Z 8320
18:13:44:945 -> X -4781;Y 1563;Z 9140
18:13:44:965 -> X -8690;Y -2244;Z 18102
18:13:44:985 -> X -15286;Y -1537;Z 10209
18:13:45:005 -> X -6359;Y 1460;Z 7920
18:13:45:025 -> X -7292;Y -1761;Z 17853
18:13:45:045 -> X -14912;Y -2067;Z 12060
18:13:45:065 -> X -8535;Y 1199;Z 7068
18:13:45:085 -> X -5937;Y -1156;Z 17067
18:13:45:105 -> X -14063;Y -2438;Z 13899
18:13:45:125 -> X -10864;Y 715;Z 6473
18:13:45:145 -> X -4661;Y -446;Z 15687
18:13:45:165 -> X -13109;Y -2718;Z 15404
18:13:45:185 -> X -12815;Y 325;Z 6144
18:13:45:204 -> X -3819;Y 371;Z 13871
18:13:45:231 -> X -11913;Y -2710;Z 16721
18:13:45:244 -> X -14235;Y -82;Z 6546
18:13:45:265 -> X -3619;Y 1043;Z 11797
18:13:45:285 -> X -10698;Y -2683;Z 17617
18:13:45:304 -> X -15007;Y -564;Z 7489
18:13:45:324 -> X -4213;Y 1444;Z 9955
18:13:45:345 -> X -9329;Y -2393;Z 18022
18:13:45:365 -> X -15361;Y -1199;Z 9156
18:13:45:385 -> X -5456;Y 1558;Z 8554
18:13:45:405 -> X -7959;Y -2005;Z 18082
18:13:45:425 -> X -15127;Y -1803;Z 11057
18:13:45:445 -> X -7285;Y 1336;Z 7524
18:13:45:465 -> X -6567;Y -1481;Z 17537
18:13:45:485 -> X -14551;Y -2246;Z 12843
18:13:45:505 -> X -9501;Y 1027;Z 6701
18:13:45:525 -> X -5257;Y -817;Z 16590
18:13:45:544 -> X -13677;Y -2567;Z 14479
18:13:45:564 -> X -11699;Y 527;Z 6349
18:13:45:584 -> X -4238;Y -146;Z 15090
18:13:45:605 -> X -12694;Y -2725;Z 15874
18:13:45:624 -> X -13357;Y 231;Z 6128
18:13:45:645 -> X -3578;Y 620;Z 13198
18:13:45:665 -> X -11544;Y -2739;Z 16966
18:13:45:685 -> X -14540;Y -231;Z 6712
18:13:45:712 -> X -3725;Y 1170;Z 11351
18:13:45:725 -> X -10338;Y -2588;Z 17764
18:13:45:745 -> X -15162;Y -710;Z 7837
18:13:45:765 -> X -4467;Y 1478;Z 9578
18:13:45:785 -> X -9058;Y -2282;Z 17984
18:13:45:804 -> X -15337;Y -1376;Z 9607
18:13:45:825 -> X -5837;Y 1499;Z 8284
18:13:45:845 -> X -7655;Y -1908;Z 17932
18:13:45:865 -> X -15029;Y -1946;Z 11475
18:13:45:885 -> X -7876;Y 1256;Z 7355
18:13:45:905 -> X -6276;Y -1287;Z 17318
18:13:45:925 -> X -14285;Y -2320;Z 13377
18:13:45:945 -> X -10254;Y 841;Z 6522
18:13:45:965 -> X -4955;Y -600;Z 16158
18:13:45:985 -> X -13369;Y -2677;Z 14988
18:13:46:005 -> X -12382;Y 375;Z 6255
18:13:46:025 -> X -3939;Y 137;Z 14439
18:13:46:045 -> X -12264;Y -2725;Z 16372
18:13:46:065 -> X -13893;Y 101;Z 6311
18:13:46:085 -> X -3631;Y 852;Z 12483
18:13:46:105 -> X -11058;Y -2700;Z 17285
18:13:46:125 -> X -14838;Y -368;Z 6996
18:13:46:145 -> X -3832;Y 1293;Z 10634
18:13:46:165 -> X -9805;Y -2495;Z 17951
18:13:46:185 -> X -15316;Y -935;Z 8400
18:13:46:205 -> X -4952;Y 1509;Z 9042
18:13:46:225 -> X -8467;Y -2140;Z 18059
18:13:46:245 -> X -15237;Y -1615;Z 10385
18:13:46:265 -> X -6565;Y 1412;Z 7794
18:13:46:285 -> X -7082;Y -1695;Z 17730
18:13:46:305 -> X -14783;Y -2122;Z 12313
18:13:46:325 -> X -8932;Y 1141;Z 6942
18:13:46:345 -> X -5657;Y -977;Z 16907
18:13:46:365 -> X -13920;Y -2499;Z 14105
18:13:46:384 -> X -11228;Y 601;Z 6455
18:13:46:405 -> X -4493;Y -338;Z 15485
18:13:46:425 -> X -12878;Y -2686;Z 15557
18:13:46:444 -> X -13088;Y 299;Z 6024
18:13:46:464 -> X -3701;Y 494;Z 13668
18:13:46:485 -> X -11809;Y -2717;Z 16762
18:13:46:505 -> X -14353;Y -115;Z 6610
18:13:46:525 -> X -3691;Y 1070;Z 11705
18:13:46:545 -> X -10572;Y -2600;Z 17622
18:13:46:565 -> X -15076;Y -608;Z 7522
18:13:46:584 -> X -4252;Y 1429;Z 9897
18:13:46:605 -> X -9299;Y -2347;Z 17983
18:13:46:625 -> X -15336;Y -1220;Z 9257
18:13:46:644 -> X -5532;Y 1549;Z 8475
18:13:46:665 -> X -7878;Y -2008;Z 18068
18:13:46:685 -> X -15140;Y -1848;Z 11087
18:13:46:704 -> X -7420;Y 1289;Z 7504
18:13:46:725 -> X -6517;Y -1403;Z 17507
18:13:46:745 -> X -14438;Y -2272;Z 12964
18:13:46:773 -> X -9738;Y 971;Z 6636
18:13:46:785 -> X -5218;Y -759;Z 16492
18:13:46:805 -> X -13631;Y -2608;Z 14612
18:13:46:825 -> X -11953;Y 455;Z 6328
18:13:46:844 -> X -4122;Y -41;Z 14865
18:13:46:865 -> X -12508;Y -2696;Z 16033
18:13:46:885 -> X -13546;Y 197;Z 6160
18:13:46:904 -> X -3619;Y 670;Z 12971
18:13:46:925 -> X -11310;Y -2704;Z 17039
18:13:46:945 -> X -14667;Y -278;Z 6785
18:13:46:965 -> X -3713;Y 1255;Z 11045
18:13:46:985 -> X -10035;Y -2531;Z 17810
18:13:47:005 -> X -15218;Y -856;Z 8127
18:13:47:025 -> X -4771;Y 1486;Z 9296
18:13:47:045 -> X -8707;Y -2205;Z 18078
18:13:47:065 -> X -15284;Y -1474;Z 10021
18:13:47:084 -> X -6228;Y 1471;Z 8051
18:13:47:105 -> X -7294;Y -1803;Z 17876
18:13:47:125 -> X -14930;Y -2037;Z 11889
18:13:47:144 -> X -8498;Y 1210;Z 7100
18:13:47:165 -> X -5899;Y -1133;Z 17174
18:13:47:185 -> X -14066;Y -2400;Z 13748
18:13:47:204 -> X -10797;Y 757;Z 6493
18:13:47:225 -> X -4727;Y -529;Z 15894
18:13:47:245 -> X -13129;Y -2686;Z 15288
18:13:47:265 -> X -12765;Y 342;Z 6116
18:13:47:296 -> X -3786;Y 326;Z 14093
18:13:47:305 -> X -12015;Y -2693;Z 16495
18:13:47:324 -> X -14174;Y 13;Z 6447
18:13:47:345 -> X -3646;Y 944;Z 12121
18:13:47:365 -> X -10786;Y -2652;Z 17443
18:13:47:385 -> X -14971;Y -473;Z 7242
18:13:47:405 -> X -4144;Y 1361;Z 10297
18:13:47:425 -> X -9528;Y -2408;Z 17944
18:13:47:445 -> X -15305;Y -1066;Z 8833
18:13:47:464 -> X -5207;Y 1516;Z 8774
18:13:47:485 -> X -8121;Y -2039;Z 18069
18:13:47:505 -> X -15171;Y -1738;Z 10717
18:13:47:525 -> X -7117;Y 1367;Z 7635
18:13:47:545 -> X -6758;Y -1509;Z 17641
18:13:47:565 -> X -14602;Y -2205;Z 12671
18:13:47:585 -> X -9356;Y 1028;Z 6790
18:13:47:605 -> X -5376;Y -902;Z 16748
18:13:47:625 -> X -13747;Y -2504;Z 14328
18:13:47:645 -> X -11703;Y 520;Z 6372
18:13:47:664 -> X -4318;Y -197;Z 15174
18:13:47:685 -> X -12594;Y -2727;Z 15776
18:13:47:704 -> X -13389;Y 194;Z 6101
18:13:47:724 -> X -3728;Y 579;Z 13247
18:13:47:745 -> X -11446;Y -2683;Z 16918
18:13:47:765 -> X -14584;Y -228;Z 6711
18:13:47:785 -> X -3779;Y 1149;Z 11308
18:13:47:812 -> X -10210;Y -2547;Z 17748
18:13:47:825 -> X -15152;Y -728;Z 7802
18:13:47:844 -> X -4608;Y 1440;Z 9617
18:13:47:865 -> X -8908;Y -2251;Z 18073
18:13:47:885 -> X -15314;Y -1359;Z 9603
18:13:47:905 -> X -5951;Y 1489;Z 8294
18:13:47:925 -> X -7559;Y -1899;Z 17963
18:13:47:945 -> X -15010;Y -1890;Z 11488
18:13:47:965 -> X -7975;Y 1235;Z 7332
18:13:47:984 -> X -6180;Y -1256;Z 17368
18:13:48:005 -> X -14260;Y -2319;Z 13339
18:13:48:025 -> X -10325;Y 871;Z 6512
18:13:48:045 -> X -4949;Y -651;Z 16175
18:13:48:065 -> X -13314;Y -2652;Z 15004
18:13:48:084 -> X -12491;Y 393;Z 6176
18:13:48:105 -> X -3966;Y 134;Z 14490
18:13:48:125 -> X -12174;Y -2681;Z 16307
18:13:48:144 -> X -13909;Y 68;Z 6313
18:13:48:164 -> X -3692;Y 832;Z 12494
18:13:48:185 -> X -10921;Y -2664;Z 17335
18:13:48:205 -> X -14866;Y -411;Z 6985
18:13:48:225 -> X -4059;Y 1300;Z 10591
18:13:48:245 -> X -9731;Y -2450;Z 17859
18:13:48:264 -> X -15278;Y -1001;Z 8477
18:13:48:285 -> X -5037;Y 1509;Z 9028
18:13:48:305 -> X -8334;Y -2183;Z 18099
18:13:48:334 -> X -15248;Y -1589;Z 10308
18:13:48:345 -> X -6666;Y 1391;Z 7888
18:13:48:365 -> X -7030;Y -1700;Z 17808
18:13:48:387 -> X -14807;Y -2114;Z 12140
18:13:48:404 -> X -8737;Y 1092;Z 7031
18:13:48:425 -> X -5776;Y -1083;Z 17053
18:13:48:445 -> X -13957;Y -2386;Z 13842
18:13:48:464 -> X -11086;Y 668;Z 6470
18:13:48:484 -> X -4629;Y -426;Z 15779
18:13:48:505 -> X -12922;Y -2679;Z 15374
18:13:48:525 -> X -12967;Y 290;Z 6081
18:13:48:544 -> X -3892;Y 307;Z 13961
18:13:48:565 -> X -11766;Y -2667;Z 16618
18:13:48:584 -> X -14302;Y -42;Z 6500
18:13:48:604 -> X -3831;Y 976;Z 12011
18:13:48:625 -> X -10525;Y -2643;Z 17476
18:13:48:645 -> X -14986;Y -512;Z 7401
18:13:48:665 -> X -4422;Y 1357;Z 10060
18:13:48:685 -> X -9204;Y -2329;Z 18008
18:13:48:705 -> X -15297;Y -1182;Z 9059
18:13:48:725 -> X -5581;Y 1502;Z 8635
18:13:48:745 -> X -7860;Y -2022;Z 18053
18:13:48:765 -> X -15117;Y -1733;Z 10934
18:13:48:784 -> X -7457;Y 1322;Z 7509
18:13:48:805 -> X -6439;Y -1428;Z 17573
18:13:48:825 -> X -14478;Y -2210;Z 12844
18:13:48:848 -> X -9808;Y 994;Z 6652
18:13:48:865 -> X -5208;Y -768;Z 16537
18:13:48:885 -> X -13540;Y -2558;Z 14607
18:13:48:904 -> X -12085;Y 452;Z 6309
18:13:48:925 -> X -4199;Y -55;Z 14884
18:13:48:945 -> X -12402;Y -2695;Z 16040
18:13:48:965 -> X -13669;Y 129;Z 6207
18:13:48:984 -> X -3768;Y 684;Z 12906
18:13:49:005 -> X -11103;Y -2659;Z 17144
18:13:49:025 -> X -14743;Y -324;Z 6901
18:13:49:045 -> X -4069;Y 1187;Z 10929
18:13:49:065 -> X -9796;Y -2482;Z 17823
18:13:49:084 -> X -15244;Y -869;Z 8277
18:13:49:104 -> X -4999;Y 1477;Z 9187
18:13:49:125 -> X -8411;Y -2159;Z 18059
18:13:49:145 -> X -15240;Y -1529;Z 10200
18:13:49:165 -> X -6636;Y 1387;Z 7909
18:13:49:184 -> X -7041;Y -1672;Z 17796
18:13:49:205 -> X -14752;Y -2098;Z 12145
18:13:49:224 -> X -8921;Y 1131;Z 6965
18:13:49:245 -> X -5683;Y -1029;Z 16988
18:13:49:265 -> X -13862;Y -2445;Z 14034
18:13:49:284 -> X -11386;Y 601;Z 6423
18:13:49:305 -> X -4464;Y -339;Z 15491
18:13:49:325 -> X -12747;Y -2650;Z 15536
18:13:49:344 -> X -13223;Y 269;Z 6062
18:13:49:364 -> X -3830;Y 412;Z 13578
18:13:49:385 -> X -11523;Y -2658;Z 16814
18:13:49:404 -> X -14504;Y -158;Z 6612
18:13:49:425 -> X -3803;Y 1077;Z 11602
18:13:49:445 -> X -10234;Y -2555;Z 17661
18:13:49:465 -> X -15158;Y -675;Z 7730
18:13:49:485 -> X -4631;Y 1402;Z 9648
18:13:49:505 -> X -8869;Y -2272;Z 18007
18:13:49:525 -> X -15308;Y -1354;Z 9552
18:13:49:544 -> X -5995;Y 1464;Z 8279
18:13:49:565 -> X -7446;Y -1862;Z 17960
18:13:49:585 -> X -14980;Y -1935;Z 11530
18:13:49:604 -> X -8090;Y 1205;Z 7262
18:13:49:625 -> X -6082;Y -1260;Z 17343
18:13:49:645 -> X -14223;Y -2320;Z 13365
18:13:49:664 -> X -10473;Y 790;Z 6536
18:13:49:684 -> X -4901;Y -600;Z 16151
18:13:49:705 -> X -13194;Y -2594;Z 14973
18:13:49:725 -> X -12637;Y 317;Z 6150
18:13:49:745 -> X -4007;Y 171;Z 14345
18:13:49:765 -> X -12029;Y -2672;Z 16363
18:13:49:784 -> X -14082;Y 44;Z 6357
18:13:49:804 -> X -3769;Y 830;Z 12369
18:13:49:825 -> X -10761;Y -2657;Z 17386
18:13:49:845 -> X -14957;Y -458;Z 7136
18:13:49:865 -> X -4276;Y 1256;Z 10438
18:13:49:885 -> X -9423;Y -2461;Z 17925
18:13:49:905 -> X -15256;Y -1018;Z 8745
18:13:49:924 -> X -5323;Y 1517;Z 8833
18:13:49:945 -> X -8043;Y -2092;Z 18057
18:13:49:965 -> X -15123;Y -1692;Z 10610
18:13:49:984 -> X -7165;Y 1330;Z 7677
18:13:50:005 -> X -6682;Y -1529;Z 17664
18:13:50:025 -> X -14551;Y -2168;Z 12597
18:13:50:044 -> X -9466;Y 1009;Z 6765
18:13:50:065 -> X -5331;Y -885;Z 16716
18:13:50:085 -> X -13681;Y -2506;Z 14368
18:13:50:104 -> X -11873;Y 471;Z 6333
18:13:50:125 -> X -4249;Y -157;Z 15161
18:13:50:145 -> X -12490;Y -2643;Z 15899
18:13:50:165 -> X -13556;Y 191;Z 6163
18:13:50:184 -> X -3764;Y 616;Z 13121
18:13:50:205 -> X -11198;Y -2671;Z 17025
18:13:50:225 -> X -14710;Y -288;Z 6824
18:13:50:245 -> X -3961;Y 1180;Z 11109
18:13:50:265 -> X -9814;Y -2456;Z 17800
18:13:50:285 -> X -15210;Y -861;Z 8170
18:13:50:305 -> X -4997;Y 1445;Z 9264
18:13:50:325 -> X -8431;Y -2145;Z 18041
18:13:50:345 -> X -15249;Y -1500;Z 10155
18:13:50:365 -> X -6639;Y 1417;Z 7937
18:13:50:394 -> X -7018;Y -1687;Z 17796
18:13:50:405 -> X -14775;Y -2038;Z 12125
18:13:50:425 -> X -8948;Y 1094;Z 6956
18:13:50:445 -> X -5643;Y -987;Z 17037
18:13:50:465 -> X -13866;Y -2429;Z 13967
18:13:50:484 -> X -11394;Y 580;Z 6432
18:13:50:504 -> X -4547;Y -354;Z 15521
18:13:50:525 -> X -12726;Y -2654;Z 15544
18:13:50:545 -> X -13241;Y 210;Z 6114
18:13:50:565 -> X -3824;Y 446;Z 13500
18:13:50:585 -> X -11434;Y -2639;Z 16833
18:13:50:604 -> X -14589;Y -216;Z 6776
18:13:50:625 -> X -3949;Y 1099;Z 11331
18:13:50:645 -> X -9912;Y -2472;Z 17727
18:13:50:664 -> X -15241;Y -851;Z 8120
18:13:50:685 -> X -5030;Y 1429;Z 9296
18:13:50:705 -> X -8404;Y -2117;Z 17976
18:13:50:725 -> X -15209;Y -1580;Z 10281
18:13:50:745 -> X -6778;Y 1350;Z 7859
18:13:50:765 -> X -6827;Y -1558;Z 17670
18:13:50:785 -> X -14632;Y -2128;Z 12437
18:13:50:804 -> X -9432;Y 1038;Z 6828
18:13:50:824 -> X -5333;Y -846;Z 16645
18:13:50:845 -> X -13578;Y -2526;Z 14403
18:13:50:865 -> X -12010;Y 440;Z 6384
18:13:50:885 -> X -4217;Y -92;Z 14906
18:13:50:910 -> X -12281;Y -2656;Z 16094
18:13:50:925 -> X -13816;Y 97;Z 6278
18:13:50:945 -> X -3685;Y 772;Z 12618
18:13:50:965 -> X -10891;Y -2652;Z 17249
18:13:50:985 -> X -14887;Y -413;Z 7131
18:13:51:005 -> X -4180;Y 1339;Z 10408
18:13:51:025 -> X -9387;Y -2338;Z 17896
18:13:51:045 -> X -15317;Y -1139;Z 8946
18:13:51:065 -> X -5483;Y 1520;Z 8679
18:13:51:085 -> X -7852;Y -2006;Z 17959
18:13:51:105 -> X -15100;Y -1803;Z 11132
18:13:51:125 -> X -7744;Y 1280;Z 7454
18:13:51:145 -> X -6285;Y -1337;Z 17390
18:13:51:165 -> X -14299;Y -2303;Z 13255
18:13:51:184 -> X -10465;Y 813;Z 6585
18:13:51:205 -> X -4961;Y -602;Z 16020
18:13:51:225 -> X -13103;Y -2625;Z 15199
18:13:51:245 -> X -12845;Y 321;Z 6193
18:13:51:264 -> X -3870;Y 306;Z 13934
18:13:51:285 -> X -11740;Y -2690;Z 16630
18:13:51:305 -> X -14376;Y -158;Z 6606
18:13:51:325 -> X -3770;Y 1055;Z 11665
18:13:51:345 -> X -10244;Y -2580;Z 17597
18:13:51:365 -> X -15161;Y -728;Z 7792
18:13:51:384 -> X -4678;Y 1457;Z 9530
18:13:51:405 -> X -8721;Y -2221;Z 18018
18:13:51:434 -> X -15273;Y -1438;Z 9982
18:13:51:444 -> X -6422;Y 1435;Z 8032
18:13:51:465 -> X -7106;Y -1727;Z 17778
18:13:51:485 -> X -14771;Y -2104;Z 12188
18:13:51:504 -> X -9068;Y 1091;Z 6975
18:13:51:525 -> X -5563;Y -905;Z 16775
18:13:51:545 -> X -13700;Y -2541;Z 14280
18:13:51:564 -> X -11787;Y 479;Z 6428
18:13:51:585 -> X -4341;Y -123;Z 15002
18:13:51:605 -> X -12420;Y -2670;Z 15914
18:13:51:625 -> X -13706;Y 111;Z 6267
